order_id,date,region,salesperson,product,category,units,unit_price_nok,total_nok,channel,customer_segment
ORD-11228,2026-09-11,Bergen,Markus Vik,Cloud Backup 1TB,Services,2,990,1980,Direct,Consumer
ORD-11229,2026-09-11,Bergen,Markus Vik,USB-C Hub,Accessories,1,449,449,Partner,Consumer
ORD-11230,2026-09-11,Bergen,Sofie Dahl,Docking Station,Hardware,7,1890,13230,Direct,Public Sector
ORD-11231,2026-09-11,Bergen,Markus Vik,Laptop Pro 14,Hardware,30,18990,569700,Phone,Enterprise
ORD-11232,2026-09-11,Trondheim,Nora Lien,Laptop Air 13,Hardware,1,12490,12490,Web,SMB
ORD-11233,2026-09-11,Trondheim,Nora Lien,Docking Station,Hardware,7,1890,13230,Web,Enterprise
ORD-11234,2026-09-11,Trondheim,Nora Lien,Security Suite License,Software,8,1548,12384,Partner,Public Sector
ORD-11235,2026-09-11,Trondheim,Henrik Moen,Security Suite License,Software,2,1548,3096,Partner,SMB
ORD-11236,2026-09-11,Trondheim,Henrik Moen,Security Suite License,Software,34,1548,52632,Phone,Enterprise
ORD-11237,2026-09-11,Stavanger,Oda Strand,Mechanical Keyboard,Accessories,4,990,3960,Partner,Public Sector
ORD-11238,2026-09-11,Stavanger,Oda Strand,Mechanical Keyboard,Accessories,2,990,1980,Direct,SMB
ORD-11239,2026-09-11,Tromsø,Mia Foss,USB-C Hub,Accessories,3,449,1347,Partner,SMB
ORD-11240,2026-09-11,Tromsø,Mia Foss,USB-C Hub,Accessories,3,449,1347,Direct,Consumer
ORD-11241,2026-09-11,Tromsø,Mia Foss,Security Suite License,Software,4,1548,6192,Web,Consumer
ORD-11242,2026-09-11,Tromsø,Mia Foss,"Monitor 27"" 4K",Hardware,2,4990,9980,Web,SMB
ORD-11243,2026-09-12,Oslo,Jonas Berg,Wireless Headset,Accessories,4,1290,5160,Direct,SMB
ORD-11244,2026-09-12,Oslo,Ingrid Bakke,Onboarding Package,Services,4,7500,30000,Direct,Consumer
ORD-11245,2026-09-12,Trondheim,Henrik Moen,Laptop Air 13,Hardware,2,12490,24980,Partner,SMB
ORD-11246,2026-09-12,Trondheim,Henrik Moen,"Monitor 27"" 4K",Hardware,11,4990,54890,Phone,Public Sector
ORD-11247,2026-09-13,Oslo,Jonas Berg,Laptop Air 13,Hardware,4,12490,49960,Web,SMB
ORD-11248,2026-09-13,Bergen,Sofie Dahl,Laptop Pro 14,Hardware,1,18990,18990,Direct,SMB
ORD-11249,2026-09-13,Stavanger,Oda Strand,Mechanical Keyboard,Accessories,1,990,990,Direct,SMB
ORD-11250,2026-09-14,Oslo,Jonas Berg,Managed Support (month),Services,1,2490,2490,Partner,Consumer
ORD-11251,2026-09-14,Oslo,Ingrid Bakke,Managed Support (month),Services,18,2490,44820,Web,Enterprise
ORD-11252,2026-09-14,Oslo,Emma Solheim,Wireless Headset,Accessories,1,1290,1290,Web,SMB
ORD-11253,2026-09-14,Oslo,Emma Solheim,Cloud Backup 1TB,Services,2,990,1980,Phone,SMB
ORD-11254,2026-09-14,Oslo,Jonas Berg,Laptop Air 13,Hardware,2,12490,24980,Phone,SMB
ORD-11255,2026-09-14,Oslo,Jonas Berg,USB-C Hub,Accessories,2,449,898,Web,SMB
ORD-11256,2026-09-14,Bergen,Sofie Dahl,Managed Support (month),Services,12,2490,29880,Web,Public Sector
ORD-11257,2026-09-14,Bergen,Sofie Dahl,Security Suite License,Software,4,1548,6192,Direct,SMB
ORD-11258,2026-09-14,Bergen,Sofie Dahl,Wireless Headset,Accessories,10,1290,12900,Direct,Enterprise
ORD-11259,2026-09-14,Bergen,Sofie Dahl,Cloud Backup 1TB,Services,2,990,1980,Partner,Public Sector
ORD-11260,2026-09-14,Bergen,Sofie Dahl,Managed Support (month),Services,2,2490,4980,Direct,SMB
ORD-11261,2026-09-14,Bergen,Markus Vik,Wireless Headset,Accessories,35,1290,45150,Partner,Enterprise
ORD-11262,2026-09-14,Trondheim,Henrik Moen,"Monitor 27"" 4K",Hardware,15,4990,74850,Phone,Public Sector
ORD-11263,2026-09-14,Trondheim,Nora Lien,Wireless Headset,Accessories,7,1290,9030,Web,Enterprise
ORD-11264,2026-09-14,Trondheim,Nora Lien,USB-C Hub,Accessories,3,449,1347,Partner,SMB
ORD-11265,2026-09-14,Trondheim,Nora Lien,Cloud Backup 1TB,Services,34,990,33660,Phone,Enterprise
ORD-11266,2026-09-14,Trondheim,Henrik Moen,USB-C Hub,Accessories,4,449,1796,Partner,SMB
ORD-11267,2026-09-14,Trondheim,Nora Lien,Cloud Backup 1TB,Services,4,990,3960,Partner,Consumer
ORD-11268,2026-09-14,Trondheim,Nora Lien,"Monitor 27"" 4K",Hardware,1,4990,4990,Partner,SMB
ORD-11269,2026-09-14,Trondheim,Henrik Moen,USB-C Hub,Accessories,30,449,13470,Web,Enterprise
ORD-11270,2026-09-14,Trondheim,Henrik Moen,"Monitor 27"" 4K",Hardware,13,4990,64870,Direct,Public Sector
ORD-11271,2026-09-14,Trondheim,Nora Lien,Wireless Headset,Accessories,13,1290,16770,Direct,Public Sector
ORD-11272,2026-09-14,Stavanger,Oda Strand,Laptop Pro 14,Hardware,1,18990,18990,Phone,SMB
ORD-11273,2026-09-14,Stavanger,Oda Strand,Docking Station,Hardware,20,1890,37800,Direct,Enterprise
ORD-11274,2026-09-14,Stavanger,Oda Strand,Laptop Air 13,Hardware,4,12490,49960,Phone,SMB
ORD-11275,2026-09-14,Stavanger,Lars Eide,USB-C Hub,Accessories,2,449,898,Phone,SMB
ORD-11276,2026-09-14,Stavanger,Lars Eide,Office Suite License,Software,20,1188,23760,Phone,Enterprise
ORD-11277,2026-09-14,Tromsø,Mia Foss,Cloud Backup 1TB,Services,3,990,2970,Web,SMB
ORD-11278,2026-09-14,Tromsø,Mia Foss,Managed Support (month),Services,4,2490,9960,Direct,Consumer
ORD-11279,2026-09-15,Oslo,Emma Solheim,Onboarding Package,Services,7,7500,52500,Direct,Enterprise
ORD-11280,2026-09-15,Oslo,Jonas Berg,Office Suite License,Software,19,1188,22572,Web,Enterprise
ORD-11281,2026-09-15,Oslo,Emma Solheim,Laptop Pro 14,Hardware,3,18990,56970,Web,SMB
ORD-11282,2026-09-15,Oslo,Jonas Berg,Managed Support (month),Services,4,2490,9960,Web,SMB
ORD-11283,2026-09-15,Oslo,Jonas Berg,Cloud Backup 1TB,Services,4,990,3960,Web,SMB
ORD-11284,2026-09-15,Oslo,Ingrid Bakke,Wireless Headset,Accessories,19,1290,24510,Phone,Enterprise
ORD-11285,2026-09-15,Oslo,Emma Solheim,Managed Support (month),Services,4,2490,9960,Phone,SMB
ORD-11286,2026-09-15,Oslo,Jonas Berg,Onboarding Package,Services,15,7500,112500,Partner,Public Sector
ORD-11287,2026-09-15,Oslo,Jonas Berg,"Monitor 27"" 4K",Hardware,13,4990,64870,Web,Public Sector
ORD-11288,2026-09-15,Oslo,Emma Solheim,Office Suite License,Software,2,1188,2376,Phone,SMB
ORD-11289,2026-09-15,Oslo,Emma Solheim,Office Suite License,Software,4,1188,4752,Direct,SMB
ORD-11290,2026-09-15,Oslo,Jonas Berg,Docking Station,Hardware,1,1890,1890,Web,SMB
ORD-11291,2026-09-15,Oslo,Jonas Berg,Wireless Headset,Accessories,2,1290,2580,Phone,SMB
ORD-11292,2026-09-15,Oslo,Emma Solheim,Laptop Pro 14,Hardware,3,18990,56970,Direct,Consumer
ORD-11293,2026-09-15,Oslo,Ingrid Bakke,Managed Support (month),Services,3,2490,7470,Partner,SMB
ORD-11294,2026-09-15,Oslo,Jonas Berg,Laptop Pro 14,Hardware,3,18990,56970,Phone,Consumer
ORD-11295,2026-09-15,Oslo,Emma Solheim,Security Suite License,Software,13,1548,20124,Web,Public Sector
ORD-11296,2026-09-15,Bergen,Sofie Dahl,Office Suite License,Software,1,1188,1188,Web,Consumer
ORD-11297,2026-09-15,Bergen,Markus Vik,Security Suite License,Software,1,1548,1548,Phone,SMB
ORD-11298,2026-09-15,Bergen,Markus Vik,Docking Station,Hardware,2,1890,3780,Partner,Consumer
ORD-11299,2026-09-15,Bergen,Sofie Dahl,Security Suite License,Software,14,1548,21672,Partner,Enterprise
ORD-11300,2026-09-15,Trondheim,Henrik Moen,Office Suite License,Software,1,1188,1188,Phone,Consumer
ORD-11301,2026-09-15,Trondheim,Nora Lien,Mechanical Keyboard,Accessories,2,990,1980,Web,SMB
ORD-11302,2026-09-15,Trondheim,Nora Lien,Mechanical Keyboard,Accessories,7,990,6930,Phone,Public Sector
ORD-11303,2026-09-15,Trondheim,Henrik Moen,Security Suite License,Software,2,1548,3096,Phone,SMB
ORD-11304,2026-09-15,Trondheim,Nora Lien,USB-C Hub,Accessories,4,449,1796,Partner,Consumer
ORD-11305,2026-09-15,Trondheim,Henrik Moen,Office Suite License,Software,1,1188,1188,Web,SMB
ORD-11306,2026-09-15,Stavanger,Oda Strand,Mechanical Keyboard,Accessories,2,990,1980,Direct,SMB
ORD-11307,2026-09-15,Stavanger,Oda Strand,USB-C Hub,Accessories,2,449,898,Web,Consumer
ORD-11308,2026-09-15,Stavanger,Lars Eide,USB-C Hub,Accessories,3,449,1347,Partner,SMB
ORD-11309,2026-09-15,Stavanger,Lars Eide,Laptop Pro 14,Hardware,2,18990,37980,Direct,Consumer
ORD-11310,2026-09-15,Stavanger,Lars Eide,Managed Support (month),Services,4,2490,9960,Partner,SMB
ORD-11311,2026-09-15,Stavanger,Lars Eide,Docking Station,Hardware,1,1890,1890,Web,Consumer
ORD-11312,2026-09-15,Tromsø,Mia Foss,Security Suite License,Software,3,1548,4644,Phone,Consumer
ORD-11313,2026-09-15,Tromsø,Mia Foss,Security Suite License,Software,15,1548,23220,Web,Enterprise
ORD-11314,2026-09-16,Oslo,Ingrid Bakke,Security Suite License,Software,3,1548,4644,Direct,SMB
ORD-11315,2026-09-16,Oslo,Emma Solheim,Laptop Air 13,Hardware,6,12490,74940,Partner,Public Sector
ORD-11316,2026-09-16,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,4,18990,75960,Partner,Consumer
ORD-11317,2026-09-16,Oslo,Emma Solheim,Onboarding Package,Services,3,7500,22500,Phone,SMB
ORD-11318,2026-09-16,Oslo,Emma Solheim,Cloud Backup 1TB,Services,2,990,1980,Partner,Consumer
ORD-11319,2026-09-16,Oslo,Jonas Berg,Wireless Headset,Accessories,13,1290,16770,Direct,Public Sector
ORD-11320,2026-09-16,Oslo,Emma Solheim,Onboarding Package,Services,3,7500,22500,Phone,SMB
ORD-11321,2026-09-16,Oslo,Jonas Berg,Office Suite License,Software,4,1188,4752,Direct,SMB
ORD-11322,2026-09-16,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,9,18990,170910,Partner,Enterprise
ORD-11323,2026-09-16,Oslo,Emma Solheim,Security Suite License,Software,4,1548,6192,Partner,SMB
ORD-11324,2026-09-16,Oslo,Emma Solheim,Office Suite License,Software,13,1188,15444,Direct,Public Sector
ORD-11325,2026-09-16,Bergen,Markus Vik,"Monitor 27"" 4K",Hardware,34,4990,169660,Phone,Enterprise
ORD-11326,2026-09-16,Bergen,Markus Vik,Onboarding Package,Services,4,7500,30000,Web,SMB
ORD-11327,2026-09-16,Bergen,Markus Vik,Security Suite License,Software,1,1548,1548,Direct,SMB
ORD-11328,2026-09-16,Bergen,Markus Vik,Laptop Air 13,Hardware,3,12490,37470,Web,SMB
ORD-11329,2026-09-16,Bergen,Markus Vik,Laptop Air 13,Hardware,3,12490,37470,Partner,SMB
ORD-11330,2026-09-16,Bergen,Sofie Dahl,Office Suite License,Software,2,1188,2376,Phone,SMB
ORD-11331,2026-09-16,Bergen,Sofie Dahl,Laptop Pro 14,Hardware,3,18990,56970,Partner,Consumer
ORD-11332,2026-09-16,Trondheim,Henrik Moen,"Monitor 27"" 4K",Hardware,4,4990,19960,Web,Consumer
ORD-11333,2026-09-16,Trondheim,Henrik Moen,Security Suite License,Software,1,1548,1548,Direct,SMB
ORD-11334,2026-09-16,Trondheim,Nora Lien,Cloud Backup 1TB,Services,29,990,28710,Direct,Enterprise
ORD-11335,2026-09-16,Trondheim,Henrik Moen,"Monitor 27"" 4K",Hardware,33,4990,164670,Direct,Enterprise
ORD-11336,2026-09-16,Stavanger,Oda Strand,Cloud Backup 1TB,Services,2,990,1980,Direct,SMB
ORD-11337,2026-09-16,Stavanger,Lars Eide,Security Suite License,Software,4,1548,6192,Partner,SMB
ORD-11338,2026-09-16,Stavanger,Oda Strand,"Monitor 27"" 4K",Hardware,10,4990,49900,Web,Public Sector
ORD-11339,2026-09-16,Stavanger,Oda Strand,Docking Station,Hardware,1,1890,1890,Phone,Consumer
ORD-11340,2026-09-16,Stavanger,Lars Eide,Security Suite License,Software,1,1548,1548,Phone,Consumer
ORD-11341,2026-09-16,Stavanger,Oda Strand,Wireless Headset,Accessories,2,1290,2580,Direct,Consumer
ORD-11342,2026-09-16,Stavanger,Oda Strand,Security Suite License,Software,11,1548,17028,Web,Public Sector
ORD-11343,2026-09-16,Tromsø,Mia Foss,Laptop Pro 14,Hardware,2,18990,37980,Direct,SMB
ORD-11344,2026-09-16,Tromsø,Mia Foss,Security Suite License,Software,3,1548,4644,Web,SMB
ORD-11345,2026-09-16,Tromsø,Mia Foss,Laptop Air 13,Hardware,14,12490,174860,Phone,Enterprise
ORD-11346,2026-09-16,Tromsø,Mia Foss,Laptop Air 13,Hardware,4,12490,49960,Phone,SMB
ORD-11347,2026-09-17,Oslo,Ingrid Bakke,Laptop Pro 14,Hardware,1,18990,18990,Partner,SMB
ORD-11348,2026-09-17,Oslo,Ingrid Bakke,USB-C Hub,Accessories,1,449,449,Web,SMB
ORD-11349,2026-09-17,Oslo,Ingrid Bakke,Docking Station,Hardware,37,1890,69930,Direct,Enterprise
ORD-11350,2026-09-17,Oslo,Ingrid Bakke,Onboarding Package,Services,35,7500,262500,Web,Enterprise
ORD-11351,2026-09-17,Oslo,Jonas Berg,Managed Support (month),Services,1,2490,2490,Partner,SMB
ORD-11352,2026-09-17,Oslo,Emma Solheim,Cloud Backup 1TB,Services,2,990,1980,Partner,SMB
ORD-11353,2026-09-17,Oslo,Emma Solheim,USB-C Hub,Accessories,2,449,898,Phone,SMB
ORD-11354,2026-09-17,Oslo,Jonas Berg,Security Suite License,Software,2,1548,3096,Direct,Consumer
ORD-11355,2026-09-17,Oslo,Emma Solheim,Office Suite License,Software,4,1188,4752,Partner,SMB
ORD-11356,2026-09-17,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,4,4990,19960,Partner,SMB
ORD-11357,2026-09-17,Oslo,Emma Solheim,Wireless Headset,Accessories,4,1290,5160,Partner,Consumer
ORD-11358,2026-09-17,Oslo,Emma Solheim,Docking Station,Hardware,7,1890,13230,Phone,Enterprise
ORD-11359,2026-09-17,Oslo,Emma Solheim,Security Suite License,Software,10,1548,15480,Direct,Enterprise
ORD-11360,2026-09-17,Oslo,Emma Solheim,Laptop Air 13,Hardware,3,12490,37470,Direct,Consumer
ORD-11361,2026-09-17,Oslo,Ingrid Bakke,Cloud Backup 1TB,Services,3,990,2970,Partner,Consumer
ORD-11362,2026-09-17,Oslo,Emma Solheim,Office Suite License,Software,3,1188,3564,Partner,SMB
ORD-11363,2026-09-17,Oslo,Ingrid Bakke,Office Suite License,Software,2,1188,2376,Web,SMB
ORD-11364,2026-09-17,Oslo,Emma Solheim,Office Suite License,Software,1,1188,1188,Phone,SMB
ORD-11365,2026-09-17,Oslo,Jonas Berg,Security Suite License,Software,4,1548,6192,Direct,Consumer
ORD-11366,2026-09-17,Oslo,Emma Solheim,Laptop Air 13,Hardware,1,12490,12490,Web,Consumer
ORD-11367,2026-09-17,Oslo,Emma Solheim,Office Suite License,Software,15,1188,17820,Direct,Public Sector
ORD-11368,2026-09-17,Bergen,Sofie Dahl,USB-C Hub,Accessories,1,449,449,Web,SMB
ORD-11369,2026-09-17,Bergen,Sofie Dahl,Mechanical Keyboard,Accessories,4,990,3960,Web,Consumer
ORD-11370,2026-09-17,Bergen,Markus Vik,Onboarding Package,Services,3,7500,22500,Partner,SMB
ORD-11371,2026-09-17,Bergen,Markus Vik,Laptop Air 13,Hardware,3,12490,37470,Phone,Consumer
ORD-11372,2026-09-17,Bergen,Markus Vik,Office Suite License,Software,1,1188,1188,Partner,Consumer
ORD-11373,2026-09-17,Bergen,Sofie Dahl,Onboarding Package,Services,2,7500,15000,Phone,Public Sector
ORD-11374,2026-09-17,Bergen,Sofie Dahl,Laptop Air 13,Hardware,4,12490,49960,Phone,Consumer
ORD-11375,2026-09-17,Bergen,Markus Vik,Managed Support (month),Services,3,2490,7470,Phone,Public Sector
ORD-11376,2026-09-17,Bergen,Markus Vik,"Monitor 27"" 4K",Hardware,2,4990,9980,Partner,SMB
ORD-11377,2026-09-17,Bergen,Markus Vik,Managed Support (month),Services,3,2490,7470,Direct,SMB
ORD-11378,2026-09-17,Trondheim,Henrik Moen,Mechanical Keyboard,Accessories,4,990,3960,Partner,SMB
ORD-11379,2026-09-17,Trondheim,Henrik Moen,Managed Support (month),Services,28,2490,69720,Web,Enterprise
ORD-11380,2026-09-17,Trondheim,Henrik Moen,Laptop Pro 14,Hardware,4,18990,75960,Direct,SMB
ORD-11381,2026-09-17,Trondheim,Nora Lien,Laptop Pro 14,Hardware,3,18990,56970,Web,SMB
ORD-11382,2026-09-17,Trondheim,Henrik Moen,Onboarding Package,Services,4,7500,30000,Web,SMB
ORD-11383,2026-09-17,Trondheim,Henrik Moen,Docking Station,Hardware,3,1890,5670,Web,SMB
ORD-11384,2026-09-17,Trondheim,Henrik Moen,Laptop Pro 14,Hardware,26,18990,493740,Partner,Enterprise
ORD-11385,2026-09-17,Trondheim,Henrik Moen,Laptop Air 13,Hardware,8,12490,99920,Partner,Enterprise
ORD-11386,2026-09-17,Stavanger,Oda Strand,Laptop Air 13,Hardware,4,12490,49960,Web,Consumer
ORD-11387,2026-09-17,Stavanger,Lars Eide,Cloud Backup 1TB,Services,1,990,990,Direct,Consumer
ORD-11388,2026-09-17,Stavanger,Lars Eide,Onboarding Package,Services,2,7500,15000,Web,SMB
ORD-11389,2026-09-17,Stavanger,Lars Eide,Laptop Pro 14,Hardware,4,18990,75960,Web,SMB
ORD-11390,2026-09-17,Stavanger,Oda Strand,Managed Support (month),Services,1,2490,2490,Partner,SMB
ORD-11391,2026-09-17,Tromsø,Mia Foss,Docking Station,Hardware,1,1890,1890,Direct,Consumer
ORD-11392,2026-09-17,Tromsø,Mia Foss,Office Suite License,Software,1,1188,1188,Partner,Consumer
ORD-11393,2026-09-17,Tromsø,Mia Foss,Office Suite License,Software,11,1188,13068,Web,Enterprise
ORD-11394,2026-09-18,Oslo,Ingrid Bakke,Cloud Backup 1TB,Services,2,990,1980,Partner,Consumer
ORD-11395,2026-09-18,Oslo,Jonas Berg,USB-C Hub,Accessories,16,449,7184,Phone,Enterprise
ORD-11396,2026-09-18,Oslo,Ingrid Bakke,Onboarding Package,Services,24,7500,180000,Phone,Enterprise
ORD-11397,2026-09-18,Oslo,Ingrid Bakke,Onboarding Package,Services,1,7500,7500,Phone,SMB
ORD-11398,2026-09-18,Oslo,Ingrid Bakke,Docking Station,Hardware,1,1890,1890,Direct,Consumer
ORD-11399,2026-09-18,Oslo,Jonas Berg,Docking Station,Hardware,2,1890,3780,Web,Consumer
ORD-11400,2026-09-18,Oslo,Jonas Berg,Docking Station,Hardware,11,1890,20790,Partner,Public Sector
ORD-11401,2026-09-18,Oslo,Emma Solheim,Cloud Backup 1TB,Services,7,990,6930,Phone,Public Sector
ORD-11402,2026-09-18,Bergen,Markus Vik,Office Suite License,Software,1,1188,1188,Phone,SMB
ORD-11403,2026-09-18,Bergen,Markus Vik,Office Suite License,Software,9,1188,10692,Partner,Public Sector
ORD-11404,2026-09-18,Bergen,Sofie Dahl,Docking Station,Hardware,1,1890,1890,Partner,SMB
ORD-11405,2026-09-18,Bergen,Markus Vik,Laptop Air 13,Hardware,1,12490,12490,Phone,SMB
ORD-11406,2026-09-18,Bergen,Sofie Dahl,Office Suite License,Software,3,1188,3564,Web,SMB
ORD-11407,2026-09-18,Bergen,Markus Vik,Docking Station,Hardware,2,1890,3780,Phone,SMB
ORD-11408,2026-09-18,Bergen,Sofie Dahl,Onboarding Package,Services,2,7500,15000,Phone,SMB
ORD-11409,2026-09-18,Bergen,Markus Vik,Laptop Pro 14,Hardware,3,18990,56970,Web,SMB
ORD-11410,2026-09-18,Bergen,Markus Vik,Managed Support (month),Services,1,2490,2490,Partner,SMB
ORD-11411,2026-09-18,Bergen,Markus Vik,Wireless Headset,Accessories,28,1290,36120,Phone,Enterprise
ORD-11412,2026-09-18,Bergen,Sofie Dahl,Onboarding Package,Services,2,7500,15000,Phone,SMB
ORD-11413,2026-09-18,Trondheim,Henrik Moen,Docking Station,Hardware,25,1890,47250,Direct,Enterprise
ORD-11414,2026-09-18,Trondheim,Henrik Moen,Laptop Pro 14,Hardware,2,18990,37980,Partner,Consumer
ORD-11415,2026-09-18,Trondheim,Henrik Moen,Mechanical Keyboard,Accessories,3,990,2970,Phone,SMB
ORD-11416,2026-09-18,Trondheim,Nora Lien,Docking Station,Hardware,14,1890,26460,Web,Public Sector
ORD-11417,2026-09-18,Trondheim,Henrik Moen,Security Suite License,Software,3,1548,4644,Direct,SMB
ORD-11418,2026-09-18,Trondheim,Nora Lien,"Monitor 27"" 4K",Hardware,3,4990,14970,Direct,SMB
ORD-11419,2026-09-18,Trondheim,Nora Lien,Office Suite License,Software,4,1188,4752,Web,SMB
ORD-11420,2026-09-18,Trondheim,Henrik Moen,Docking Station,Hardware,4,1890,7560,Phone,Consumer
ORD-11421,2026-09-18,Stavanger,Lars Eide,Cloud Backup 1TB,Services,3,990,2970,Web,Consumer
ORD-11422,2026-09-18,Stavanger,Oda Strand,Laptop Air 13,Hardware,3,12490,37470,Phone,SMB
ORD-11423,2026-09-18,Stavanger,Oda Strand,Office Suite License,Software,32,1188,38016,Direct,Enterprise
ORD-11424,2026-09-18,Tromsø,Mia Foss,USB-C Hub,Accessories,4,449,1796,Partner,SMB
ORD-11425,2026-09-18,Tromsø,Mia Foss,USB-C Hub,Accessories,4,449,1796,Phone,SMB
ORD-11426,2026-09-18,Tromsø,Mia Foss,Managed Support (month),Services,1,2490,2490,Partner,SMB
ORD-11427,2026-09-19,Oslo,Emma Solheim,Laptop Air 13,Hardware,2,12490,24980,Web,Consumer
ORD-11428,2026-09-19,Oslo,Ingrid Bakke,Managed Support (month),Services,2,2490,4980,Partner,SMB
ORD-11429,2026-09-19,Oslo,Jonas Berg,Wireless Headset,Accessories,5,1290,6450,Phone,Public Sector
ORD-11430,2026-09-19,Oslo,Emma Solheim,Onboarding Package,Services,5,7500,37500,Partner,Enterprise
ORD-11431,2026-09-19,Bergen,Sofie Dahl,Mechanical Keyboard,Accessories,4,990,3960,Direct,Consumer
ORD-11432,2026-09-19,Trondheim,Henrik Moen,Office Suite License,Software,15,1188,17820,Direct,Public Sector
ORD-11433,2026-09-19,Trondheim,Henrik Moen,Docking Station,Hardware,9,1890,17010,Phone,Public Sector
ORD-11434,2026-09-20,Oslo,Jonas Berg,Onboarding Package,Services,3,7500,22500,Web,Consumer
ORD-11435,2026-09-20,Oslo,Jonas Berg,Docking Station,Hardware,4,1890,7560,Phone,SMB
ORD-11436,2026-09-20,Trondheim,Henrik Moen,Mechanical Keyboard,Accessories,2,990,1980,Partner,SMB
ORD-11437,2026-09-20,Stavanger,Lars Eide,Mechanical Keyboard,Accessories,4,990,3960,Direct,SMB
ORD-11438,2026-09-21,Oslo,Jonas Berg,Mechanical Keyboard,Accessories,13,990,12870,Phone,Enterprise
ORD-11439,2026-09-21,Oslo,Jonas Berg,Cloud Backup 1TB,Services,8,990,7920,Phone,Public Sector
ORD-11440,2026-09-21,Oslo,Jonas Berg,Laptop Air 13,Hardware,35,12490,437150,Web,Enterprise
ORD-11441,2026-09-21,Oslo,Jonas Berg,Cloud Backup 1TB,Services,3,990,2970,Phone,Public Sector
ORD-11442,2026-09-21,Oslo,Ingrid Bakke,Managed Support (month),Services,4,2490,9960,Web,SMB
ORD-11443,2026-09-21,Oslo,Ingrid Bakke,Onboarding Package,Services,2,7500,15000,Partner,SMB
ORD-11444,2026-09-21,Oslo,Emma Solheim,Security Suite License,Software,1,1548,1548,Partner,SMB
ORD-11445,2026-09-21,Oslo,Emma Solheim,Laptop Pro 14,Hardware,4,18990,75960,Direct,SMB
ORD-11446,2026-09-21,Oslo,Ingrid Bakke,Onboarding Package,Services,29,7500,217500,Phone,Enterprise
ORD-11447,2026-09-21,Oslo,Ingrid Bakke,Managed Support (month),Services,11,2490,27390,Partner,Public Sector
ORD-11448,2026-09-21,Oslo,Emma Solheim,Docking Station,Hardware,22,1890,41580,Phone,Enterprise
ORD-11449,2026-09-21,Oslo,Ingrid Bakke,"Monitor 27"" 4K",Hardware,2,4990,9980,Partner,Consumer
ORD-11450,2026-09-21,Bergen,Sofie Dahl,Office Suite License,Software,10,1188,11880,Partner,Enterprise
ORD-11451,2026-09-21,Bergen,Sofie Dahl,Mechanical Keyboard,Accessories,8,990,7920,Phone,Public Sector
ORD-11452,2026-09-21,Bergen,Sofie Dahl,Docking Station,Hardware,4,1890,7560,Direct,SMB
ORD-11453,2026-09-21,Trondheim,Henrik Moen,USB-C Hub,Accessories,5,449,2245,Phone,Public Sector
ORD-11454,2026-09-21,Trondheim,Nora Lien,Managed Support (month),Services,18,2490,44820,Direct,Enterprise
ORD-11455,2026-09-21,Trondheim,Nora Lien,Security Suite License,Software,3,1548,4644,Web,SMB
ORD-11456,2026-09-21,Trondheim,Henrik Moen,Security Suite License,Software,3,1548,4644,Direct,Consumer
ORD-11457,2026-09-21,Stavanger,Lars Eide,"Monitor 27"" 4K",Hardware,1,4990,4990,Direct,SMB
ORD-11458,2026-09-21,Stavanger,Oda Strand,Laptop Air 13,Hardware,8,12490,99920,Partner,Public Sector
ORD-11459,2026-09-21,Stavanger,Lars Eide,Docking Station,Hardware,1,1890,1890,Partner,SMB
ORD-11460,2026-09-21,Stavanger,Oda Strand,Onboarding Package,Services,3,7500,22500,Direct,Consumer
ORD-11461,2026-09-21,Stavanger,Lars Eide,Office Suite License,Software,2,1188,2376,Direct,SMB
ORD-11462,2026-09-21,Stavanger,Oda Strand,Office Suite License,Software,2,1188,2376,Phone,Consumer
ORD-11463,2026-09-21,Stavanger,Oda Strand,Cloud Backup 1TB,Services,4,990,3960,Phone,SMB
ORD-11464,2026-09-21,Tromsø,Mia Foss,"Monitor 27"" 4K",Hardware,2,4990,9980,Phone,SMB
ORD-11465,2026-09-21,Tromsø,Mia Foss,Managed Support (month),Services,8,2490,19920,Web,Enterprise
ORD-11466,2026-09-21,Tromsø,Mia Foss,Onboarding Package,Services,1,7500,7500,Web,SMB
ORD-11467,2026-09-21,Tromsø,Mia Foss,USB-C Hub,Accessories,2,449,898,Partner,Consumer
ORD-11468,2026-09-22,Oslo,Ingrid Bakke,Onboarding Package,Services,1,7500,7500,Partner,SMB
ORD-11469,2026-09-22,Oslo,Ingrid Bakke,Managed Support (month),Services,1,2490,2490,Phone,SMB
ORD-11470,2026-09-22,Oslo,Emma Solheim,"Monitor 27"" 4K",Hardware,1,4990,4990,Partner,SMB
ORD-11471,2026-09-22,Oslo,Jonas Berg,Security Suite License,Software,10,1548,15480,Direct,Public Sector
ORD-11472,2026-09-22,Oslo,Jonas Berg,Laptop Air 13,Hardware,1,12490,12490,Partner,SMB
ORD-11473,2026-09-22,Oslo,Jonas Berg,"Monitor 27"" 4K",Hardware,3,4990,14970,Web,SMB
ORD-11474,2026-09-22,Oslo,Jonas Berg,Docking Station,Hardware,22,1890,41580,Partner,Enterprise
